scorer,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000
bodyparts,c1,c1,c1,m1,m1,m1,m2,m2,m2,m3,m3,m3,m4,m4,m4,m5,m5,m5,m6,m6,m6,m7,m7,m7,m8,m8,m8
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
10993,392.4691699,173.7057629,1,430.8684487,173.5551133,1,418.025969,151.6065786,1,393.9824305,138.3920884,1,369.8877678,148.1554708,1,356.6095263,173.5154915,1,368.3826547,197.4236825,1,391.1520064,208.8169017,1,419.3181534,198.6579547,1
10994,389.7205887,175.4026082,1,428.318965,174.199944,1,413.9285285,151.9505856,1,389.7556028,139.9538579,1,366.1311445,150.9935105,1,353.9383259,175.0765374,1,364.5944862,199.3658035,1,387.6656871,209.4775043,1,415.8019068,200.1860929,1
10995,390.758194,175.424804,1,428.8867168,175.1394262,1,414.7231097,152.1437311,1,389.6175708,141.5223503,1,366.6604495,152.2482052,1,354.6532149,175.324127,1,365.3361292,199.7058833,1,388.1577034,209.5717483,1,416.3546958,200.0447035,1
10996,391.4405246,171.5859771,1,428.2587558,172.2722072,1,414.4094777,150.1641662,1,390.4930923,138.6955118,1,367.5694315,147.6331086,1,356.1800864,171.3498616,1,365.8921834,194.5103755,1,390.800848,206.0048494,1,417.9741888,196.1565629,1
10997,392.17659,168.3762407,1,428.6875696,169.2399817,1,414.4616995,146.3783059,1,392.159914,135.172024,1,367.9111376,145.3589001,1,356.1101294,169.2279754,1,366.7016773,191.3565385,1,389.5072292,201.5440307,1,417.9569006,192.4032588,1
10998,389.4333506,167.4834797,1,424.9556546,167.9073975,1,411.5852677,145.5737677,1,388.5284166,134.3620663,1,365.9389867,143.7567821,1,354.5466967,166.7709377,1,364.0341053,189.6097599,1,387.0383506,200.2375474,1,414.2422998,191.6248341,1
10999,384.922051,167.8493979,1,422.1318572,168.112514,1,407.5466557,145.9896722,1,384.6743832,135.1704414,1,361.4077382,146.6204591,1,351.624433,168.3974061,1,362.7655625,191.3382578,1,384.0671926,201.2197547,1,410.5603147,191.6053877,1
11000,388.290741,165.4621656,1,425.0226398,166.0666904,1,411.1412115,145.0402298,1,388.9928501,133.7756672,1,366.1755078,143.4063902,1,353.7242222,165.9914268,1,363.9522957,188.6263905,1,386.4847469,198.1528878,1,413.8076849,188.5060619,1
11001,391.0121336,167.3720889,1,426.6265616,168.1506152,1,413.1860737,146.5732789,1,389.8015569,137.1833959,1,367.9412057,145.0814352,1,357.0573015,167.4017925,1,366.4367914,189.0030928,1,388.9687188,199.9435351,1,416.2305646,191.7313118,1
11002,395.717236,168.7686863,1,431.8623142,168.4128561,1,419.1571738,146.9989305,1,396.1343937,136.0151267,1,373.5956502,145.325922,1,362.1102018,168.5634003,1,372.5150467,189.2556181,1,396.37883,200.8933692,1,423.2987077,191.1919513,1
11003,395.0261321,167.4359972,1,431.4648497,168.3970575,1,418.1205783,146.1642847,1,396.0825247,133.9039392,1,371.4167557,144.9158463,1,360.3292398,167.3174801,1,371.2543025,190.3898842,1,393.4822154,201.0741911,1,420.9478861,191.8454492,1
11004,390.8211274,168.2647643,1,426.3614922,168.7087016,1,412.722228,146.0870972,1,390.6159263,134.6058803,1,367.6147208,144.8734355,1,355.4014063,167.2669594,1,366.6473098,192.2785449,1,389.1049399,201.4655976,1,415.9539354,192.5902352,1
11005,386.495441,162.5046816,1,423.4765873,163.818532,1,408.5787673,140.7797235,1,384.754437,129.7269053,1,362.0172372,139.5211501,1,349.5561726,162.2564278,1,360.2654004,184.7557764,1,384.5274768,196.2804117,1,412.0515823,188.3899393,1
11006,379.4635015,161.8816924,1,418.3972869,162.5338693,1,403.3592871,140.0671711,1,380.0250942,128.4481182,1,356.2724741,138.4601216,1,342.5482695,161.4631062,1,354.2234406,185.7487841,1,377.0978863,196.601737,1,405.5981807,186.2985091,1
11007,382.9844859,159.7597351,1,422.2142072,161.290853,1,407.5143952,137.0090628,1,382.6053412,124.960887,1,358.5756238,135.384656,1,344.8204899,160.7180972,1,356.091157,182.3332224,1,380.8407803,194.8939929,1,409.5611801,185.5603819,1
11008,379.6405856,156.2276983,1,418.9304805,156.2829556,1,404.3077641,133.0594419,1,380.054017,123.6715269,1,355.6173323,132.3378372,1,342.5968292,155.0877156,1,352.1627626,179.7618136,1,377.8937063,191.2254987,1,406.0862443,182.4512279,1
11009,383.3184054,162.2005868,1,421.9890702,163.9058385,1,407.0700779,140.0207995,1,381.8306799,127.3687975,1,357.9581418,137.8505921,1,344.7578716,161.4112449,1,357.1629441,185.7640367,1,382.2466445,197.8559576,1,411.9401975,187.8939056,1
11010,392.6009078,161.8161521,1,428.6875298,161.3145623,1,416.3334446,138.9619722,1,392.8229041,128.0873928,1,368.0043082,138.3237514,1,355.7690368,160.4774561,1,364.7104445,183.7756693,1,390.285773,196.0520563,1,418.9474418,186.769207,1
11011,387.4665927,163.0392003,1,426.2106392,164.1572742,1,411.2963144,140.0003281,1,386.1006627,129.9106994,1,362.4277945,139.2879634,1,351.7301888,162.827837,1,362.2203546,186.0488057,1,386.7741522,197.23557,1,415.2382727,187.6228204,1
11012,384.7320781,162.3672123,1,422.3731139,162.9689999,1,409.1698141,139.730865,1,384.5771246,129.746438,1,361.8122678,139.327517,1,349.8587685,161.9807496,1,358.4941044,186.2039471,1,382.2117105,196.6843176,1,410.0548105,187.6133652,1
11013,385.4211173,162.3435187,1,422.7896476,164.1340876,1,409.8099504,140.6278,1,384.7022905,130.2534409,1,361.8800092,139.230001,1,349.7748836,161.9081821,1,358.8916321,184.5922527,1,382.8337424,196.3692827,1,411.3441021,187.331903,1
11014,383.206758,162.3566532,1,420.051219,164.2439337,1,406.8493824,141.1413938,1,384.3324165,129.73704,1,360.1004667,139.61759,1,346.9573345,162.8130045,1,356.7630671,185.4458299,1,380.8197949,196.6159182,1,409.465044,187.4696881,1
11015,383.8812037,161.8335867,1,420.2522921,163.6966219,1,405.6581061,140.1253338,1,382.5253174,130.5216093,1,359.8502653,139.601696,1,347.6833472,161.9297891,1,359.5153182,185.0063243,1,382.4399469,195.1095729,1,408.6401825,186.2070594,1
11016,383.50634,165.0588038,1,421.2844276,165.0253119,1,405.9073828,142.2268939,1,383.2816343,131.8243008,1,360.1349316,142.690182,1,349.5479302,165.2329483,1,359.430532,188.2975645,1,381.9745764,198.3001401,1,410.7046418,187.8508446,1
11017,383.8689351,164.5984634,1,421.610198,164.9754305,1,407.8828182,141.9925457,1,384.6199307,132.144413,1,361.7370763,142.0962567,1,349.025939,164.622323,1,358.431145,188.3536148,1,381.8911815,199.6131613,1,409.9990821,189.5036308,1
11018,382.8483202,167.1044226,1,420.8155394,167.3746934,1,406.4264135,143.8978434,1,382.7851791,134.631592,1,359.4771798,143.9490235,1,347.2329884,166.7467334,1,358.0082493,190.7784922,1,381.37407,201.5808806,1,410.175868,191.6049926,1
11019,363.1725616,178.6558685,1,401.6147027,177.6115546,1,389.3668669,155.0135274,1,364.9597836,145.7910447,1,340.1197519,156.5933542,1,327.0499296,178.3781333,1,337.02981,204.1932583,1,361.1028671,212.9141445,1,391.2394803,202.1281166,1
11020,332.3279152,192.7627678,1,373.1806968,191.9255333,1,362.2416332,163.3846226,1,336.2432895,155.6683698,1,311.5308247,167.9478691,1,296.3511267,193.7796097,1,306.017241,223.1289995,1,331.7446856,233.5812707,1,361.9246757,219.9740815,1
11021,327.7109098,193.1566768,1,369.1519208,192.2320571,1,356.1276839,164.4590511,1,330.6104484,156.5574684,1,304.0838919,169.6477733,1,290.8371592,193.5078683,1,299.7177262,222.6750345,1,325.4268707,233.4102502,1,357.4622051,218.9083977,1
11022,328.4365535,192.8321519,1,369.4235969,192.2726779,1,357.1054258,165.0420943,1,330.7714339,155.5868015,1,305.3207283,168.7865605,1,290.6180949,193.6427526,1,301.5055943,221.704159,1,326.1473544,232.4885683,1,357.8197631,219.0649014,1
11023,318.1031981,199.4160285,1,358.0722725,199.3896341,1,348.7667189,170.7716713,1,321.8751822,159.5284946,1,296.6163492,173.1957073,1,279.6969712,200.08672,1,289.279459,228.5322695,1,316.1815262,240.3714409,1,347.4407635,225.4539967,1
11024,322.4985818,196.0920582,1,367.1468062,195.5635996,1,353.8800893,166.2894704,1,324.9836745,156.388052,1,296.7878823,169.8712244,1,282.3602273,195.5795345,1,294.8168797,225.5642991,1,321.5072374,237.6738133,1,355.8960648,223.3706279,1
11025,319.5717189,196.9213603,1,365.1615222,197.2846538,1,352.0340824,166.497793,1,324.2628542,157.9882479,1,294.4441316,170.3015523,1,280.2903571,197.1304014,1,291.2136712,227.6919522,1,318.5849998,240.2345529,1,352.7716255,226.1164372,1
11026,322.6704235,195.8840404,1,369.6229067,196.2071362,1,355.1295577,164.0961132,1,326.5820825,155.3511128,1,296.3960872,167.4007356,1,280.2830935,196.2879658,1,291.8717966,227.0977006,1,321.8281379,239.5202734,1,356.7956519,226.8994074,1
11027,321.7094326,193.9220276,1,370.6898897,195.459734,1,356.2928074,163.3656783,1,326.3003447,152.6548595,1,297.0213056,165.9107779,1,282.1300378,193.2942801,1,292.3485756,225.4619946,1,323.5127249,239.8709602,1,358.8134897,226.9201612,1
11028,321.9017663,194.9541101,1,370.7211043,194.9097342,1,356.0075953,162.6264534,1,326.3094397,152.185822,1,296.104353,165.0005399,1,280.9893007,193.8608861,1,291.1661468,227.3390741,1,321.7189903,240.6267195,1,358.6115394,226.8206406,1
11029,320.9204969,194.3131909,1,371.9988872,197.0429029,1,358.5428064,162.0478182,1,326.6644511,150.4396532,1,295.9927404,163.9765749,1,279.7454865,194.3061996,1,289.8725247,228.0660801,1,322.2594541,243.2754269,1,359.8734071,228.5105059,1
11030,321.5175691,194.485393,1,374.7042646,195.1037478,1,360.2740884,160.4620533,1,329.0247746,149.3175117,1,296.4179101,163.7817569,1,278.7341373,194.8031459,1,289.7987394,229.329957,1,322.3252468,244.3008916,1,361.8129778,228.1065973,1
11031,321.6140633,193.9501686,1,377.2062454,195.2898278,1,360.69488,159.9600523,1,328.1167221,149.0040493,1,294.7258174,163.6631408,1,277.826014,194.832387,1,288.650557,228.7163734,1,323.6403017,244.9917094,1,363.4918694,229.5157872,1
11032,323.2259818,196.1125622,1,377.8154025,196.8908632,1,361.4387927,160.9124837,1,329.0498037,150.1142595,1,295.0097756,164.1333904,1,277.1600007,196.5923462,1,289.238946,232.520257,1,323.1315709,248.5432978,1,364.5863456,231.1118951,1
11033,316.6890239,199.5146871,1,373.2902333,201.364264,1,356.4000861,165.3200257,1,321.945302,149.8640339,1,289.0389142,167.9065602,1,272.6429434,198.6941633,1,282.8399968,234.8654389,1,317.2225841,250.8632962,1,360.0252414,235.8684793,1
11034,295.9386134,217.7700129,1,343.6961608,216.43155,1,331.1090652,187.1397715,1,298.8531961,171.3357425,1,268.7305213,188.2196589,1,253.5171539,217.6448846,1,261.9894471,252.8852377,1,297.0983033,266.0589705,1,333.1852283,248.1882801,1
11035,293.1305492,218.6041694,1,343.2933888,218.526391,1,329.4495153,183.0961156,1,296.3151908,169.6639972,1,264.1984334,186.8141847,1,250.8621421,217.3966813,1,261.7782744,255.3901687,1,294.4671075,271.8165271,1,331.2590414,251.1360054,1
11036,289.7797403,222.9719026,1,338.7365397,222.5460243,1,324.6370182,187.0725546,1,290.7577615,176.2204561,1,262.4016986,191.3873813,1,248.0522637,220.9839129,1,257.823184,259.1813121,1,290.2824221,277.09268,1,327.0410593,256.419343,1
11037,300.5898774,212.7212744,1,353.7318172,213.577082,1,337.8606446,179.0977244,1,305.0934691,164.738307,1,268.7616444,182.3998048,1,254.3302538,212.4774561,1,266.6880183,249.7575336,1,304.1432462,266.9603662,1,342.1317132,246.7667301,1
11038,304.3273225,210.1015878,1,363.6039018,212.3935588,1,346.1448948,172.3839693,1,309.5845541,156.9426888,1,276.7605304,176.3199615,1,261.6481302,208.9973378,1,271.1167514,248.2327995,1,310.7096283,266.6540887,1,351.9317722,246.2454815,1
11039,311.2523253,173.5779266,1,359.8271089,175.2984521,1,348.5517207,143.5690584,1,315.5414751,125.9784253,1,278.289788,143.8668633,1,262.3457131,170.4188633,1,272.8535724,206.3646257,1,309.7506881,223.2966769,1,346.8499117,207.6380832,1
11040,347.0099384,172.233655,1,413.2704473,179.0454906,1,387.5107691,142.6647668,1,351.8675334,125.7078909,1,323.9943686,141.5528225,1,303.4294927,168.6284399,1,310.3349562,203.51366,1,348.5323942,225.8461242,0.999998868,399.6600742,215.2438951,0.999980569
11041,337.89747,144.5285316,1,391.2485318,146.2916608,1,375.5542974,116.4918875,1,339.968556,95.96542716,1,302.9172668,114.3223472,1,285.9109129,142.9524419,1,299.0138264,174.7147105,1,333.8252909,193.0755005,1,374.1747251,177.0272799,1
11042,344.4253078,163.7095876,1,406.1718125,168.3648105,1,387.3715615,133.0354904,1,345.9351301,111.5583048,1,311.0909832,126.3965912,1,292.7953867,156.9315853,1,303.9165292,195.401957,1,347.9064462,221.3354119,1,390.4050088,203.9140159,1
11043,384.1344781,180.2060308,1,442.1196055,182.727428,1,422.5626829,146.9431024,1,384.9249687,129.6317787,1,349.7724352,145.0545602,1,332.0775518,177.5553646,1,342.3858087,212.0207863,1,387.2358165,236.8297359,1,428.7927074,221.9653244,1
11044,365.6065089,180.4583527,1,420.7865876,183.5007868,1,405.881693,148.1766405,1,363.042098,128.124701,1,319.1732564,145.4843693,1,300.5997747,175.8630581,1,313.7587504,212.351435,1,367.737227,234.3090167,0.999991596,407.8742816,220.302918,1
11045,362.3362714,188.8392229,1,429.5485648,190.9684234,1,409.497931,152.0891871,1,370.4460974,135.306232,1,330.8079953,151.8083632,1,311.4314911,187.3789754,1,322.7095408,223.3141956,1,360.8301287,245.8981938,0.999999881,413.4211642,229.8335073,1
11046,350.2495079,190.5696316,1,419.7910257,192.835052,1,398.5089204,155.1486136,1,358.2285483,137.6867604,1,319.3720295,154.7496099,1,300.427145,189.9387102,1,311.3320451,227.271481,1,353.9762847,249.5374177,0.999999881,402.9235226,234.3379459,1
11047,340.2423553,198.4942958,1,412.1684485,203.1299224,1,392.0419674,163.5768623,1,351.8533714,147.712934,1,313.3738356,162.0715656,1,292.7464009,197.832056,1,304.3518872,234.0539608,1,344.3973055,257.3200665,0.999999046,397.4971907,242.4169645,1
11048,331.8900895,189.9342313,1,402.9610481,192.8312073,1,384.385241,150.4756804,1,346.5438454,131.2313113,1,301.9710915,155.796803,1,283.6272058,190.7044132,1,295.2074296,225.3388381,1,333.8791468,246.1113896,1,386.8356824,234.6212443,1
11049,332.8598614,179.0713353,1,398.3232725,181.5057472,1,375.5858293,142.1292496,1,337.4653988,126.2363532,1,297.9062176,144.8861928,1,276.4300072,178.7359014,1,293.0481529,218.8331375,1,336.3282027,240.9042382,1,380.4392969,223.5524001,1
11050,345.4565778,190.5584033,1,417.2116241,194.7150359,1,398.262831,156.7202111,1,356.1967089,138.2446432,1,316.7617123,154.5165076,1,298.3316616,188.7205048,1,310.2433403,227.8375044,1,353.5835555,253.0090621,1,400.6189089,237.0003734,1
11051,359.4203339,193.3197641,1,430.6116335,197.7017756,1,409.142622,154.2418532,1,368.502974,138.8406153,1,327.2133858,155.1470442,1,307.8442788,191.0440147,1,318.6932123,228.8495388,1,360.7278337,253.8125888,0.999997973,412.7834345,240.0816951,1
11052,353.7272501,194.7636675,1,430.9466345,197.5940952,1,409.9655094,156.5395651,1,367.9372168,139.8677275,1,324.7368031,158.8846598,1,306.3362443,193.6120024,1,317.2416085,228.7469797,1,359.3295956,253.9396031,0.999998271,413.8787111,239.3586113,1
11053,371.3750168,186.0452523,1,434.8751212,185.1290612,1,418.6618425,145.6135936,1,373.1454949,123.2726727,1,327.6181388,140.5554086,1,308.7911296,177.8692617,1,330.1268353,220.0554829,1,369.2574568,240.7200575,0.999999762,420.9127885,232.6551487,0.999999464
11054,348.0016594,187.2599969,1,421.681366,188.3904963,1,402.5920506,150.1209779,1,358.2897313,129.9877491,1,315.8729682,145.3048763,1,291.5640927,180.6254129,1,302.9372683,221.7704906,1,354.121146,252.4581558,0.999999642,406.4684227,232.8410225,1
11055,346.791707,179.2764331,1,418.94718,179.6519532,1,399.3901005,140.4438742,1,357.4555973,120.5809894,1,314.0714979,139.501595,1,294.2293186,175.8775213,1,306.3341241,215.2264931,1,353.3167124,242.0754651,1,403.2960801,222.7163208,1
11056,345.3721938,162.5516052,1,411.8058233,164.6509283,1,391.5438125,126.9071813,1,349.0645099,107.493495,1,308.855407,126.9280159,1,290.0240402,161.0970163,1,304.0259295,201.2818141,1,344.5089803,223.5806003,1,396.7384839,204.308588,1
11057,344.4219298,167.4813392,1,414.3133862,169.2468662,1,394.5461202,130.5970826,1,347.8199992,106.1543536,1,307.6167098,123.4852176,1,287.4091434,160.1393347,1,303.0771837,203.8564844,1,345.6607585,227.329317,1,398.7035599,206.2143188,1
11058,356.8843822,182.5983984,1,428.7541091,186.5322022,1,407.8305717,147.3112073,1,362.5725956,128.3279281,1,322.1363096,143.4603686,1,297.1325893,178.8093362,1,310.5118027,216.9169173,1,370.6071386,244.4676683,0.999999881,412.425209,230.1204102,1
11059,339.8754964,181.436488,1,417.2860703,189.0618376,1,393.4265537,142.5829396,1,350.6651545,125.5100613,1,311.8464155,141.3955593,1,290.1055908,177.7707691,1,298.8863101,219.922833,1,343.4983275,245.489305,0.999999881,399.4085641,231.8278608,1
11060,335.6986046,185.7615762,1,416.0707731,189.4988098,1,392.423605,145.5133252,1,348.5865889,128.1147995,1,309.3165528,144.0246806,1,285.9903755,183.4405477,1,295.9563472,222.9887507,1,341.6329681,248.0394926,0.999998927,396.6552317,233.7971253,1
11061,335.1285956,179.7438909,1,412.0335033,185.8148618,1,391.386256,142.7527421,1,346.3245298,124.9226179,1,307.9293404,140.1040268,1,287.4634204,176.5177026,1,294.6017594,216.4745564,1,344.0313334,245.1621156,0.999999762,394.8058968,232.5981469,1
11062,346.4475689,180.4730081,1,423.7336502,188.6310182,1,403.5213871,145.776237,1,355.7446804,125.4445249,1,316.6833252,142.200902,1,294.1497409,177.4676247,1,304.6352305,215.1746058,1,356.9461221,246.1495452,0.999998569,406.8449306,231.2747321,1
11063,355.1920696,178.4813471,1,429.7740592,181.8384883,1,410.5608644,139.7138929,1,362.9223337,119.6305401,1,323.0484433,136.0737705,1,300.9797914,171.6010222,1,309.7296768,211.9791193,1,366.0219421,244.0835887,1,413.4534122,226.1767073,1
11064,347.5737944,179.9500297,1,425.9576082,182.4570723,1,406.409637,141.0434468,1,357.0272266,121.4440999,1,315.4535185,140.3433151,1,294.3607709,176.0217037,1,305.7846355,215.973552,1,355.8489369,244.8960158,0.999999881,407.76367,227.6233592,1
11065,343.5369418,181.3881253,1,422.0764921,182.5577095,1,401.7002523,139.6307821,1,351.4842927,122.627389,1,313.7236471,139.5532947,1,294.3589575,176.0237508,1,303.2524202,217.4569335,1,353.7176695,246.1121135,0.999999821,404.0997761,229.3276186,1
11066,336.7248802,179.4084455,1,417.5382342,183.3289175,1,397.5700433,137.0145831,1,344.8511114,121.5906515,1,308.0288456,138.5070972,1,288.308876,174.5845132,1,297.7101889,215.6778095,1,349.5806117,244.7697058,0.999999583,396.8722897,228.4791064,1
11067,328.6566486,180.6956835,1,402.1737735,179.8657236,1,385.1817493,138.8042903,1,337.6348796,121.8173499,1,299.6957609,139.031117,1,275.8493882,176.2819428,1,285.8441106,218.6358733,1,331.8871451,242.0783548,1,382.4367533,226.9337325,1
11068,341.0470992,187.9566648,1,416.0065341,189.816224,1,394.1634755,146.2149386,1,350.0989611,130.1221743,1,310.4553092,148.229846,1,290.9180784,185.224123,1,303.0912981,227.0250182,1,349.3240381,250.9779061,1,399.4135938,235.35988,1
11069,327.5382495,190.5592043,1,400.8889623,190.5625136,1,379.2210626,148.7664442,1,337.3352361,133.2938704,1,296.7388296,151.1295066,1,276.6876249,188.1908932,1,289.1876283,230.8776956,1,333.9070225,252.1088096,1,382.8586569,236.0368688,1
11070,330.8260397,188.9530439,1,399.3071127,188.9575524,1,376.1777372,144.8440175,1,337.0699372,130.4387598,1,298.8918762,148.4201899,1,278.200943,186.1937737,1,288.8378935,228.6394196,1,335.8027978,250.8204776,1,380.6608256,235.971285,1
11071,318.7915435,191.4457731,1,391.5887399,192.7469282,1,369.0695152,148.2100973,1,332.3377084,133.1415081,1,290.6925874,152.7744451,1,271.723608,187.4004235,1,283.1445656,232.8182349,1,325.6202389,254.1342752,1,375.0799654,237.6808968,1
11072,319.2530224,194.1079626,1,388.912868,196.1820158,1,367.9413016,152.6499801,1,331.8407879,138.9381537,1,291.533033,155.1802301,1,271.0049617,192.2065749,1,282.5769405,234.4893303,1,327.0861683,256.5728397,0.999998212,374.8393466,238.2927375,1
11073,322.7592053,194.0416822,1,390.4254513,196.8553324,1,371.7851448,152.7950883,1,333.9885706,138.1404772,1,293.8158352,153.5576696,1,273.5130072,190.8495131,1,282.8265901,232.8134036,1,329.7971478,256.3049684,0.999997437,375.6713347,237.9132425,1
11074,322.1847551,193.6976871,1,391.4491901,197.1292001,1,371.8182451,152.6122961,1,332.6397475,138.5996237,1,294.2509003,152.9222651,1,271.9609625,190.1471701,1,283.2273149,233.2140803,1,327.2516332,255.6836727,0.999999285,376.5348177,237.8814784,1
11075,323.9766067,194.6469812,1,391.5986388,197.5444458,1,372.9152449,152.8176403,1,335.7794201,139.0501466,1,296.1917567,154.175849,1,275.0792618,191.2991922,1,284.8044289,234.2477813,1,327.1277075,257.205524,0.999998212,376.5466142,239.3845539,1
11076,325.0878035,194.8456059,1,392.2721105,196.9744347,1,373.247332,154.4148169,1,336.1376979,140.0043259,1,295.607969,157.8638144,1,276.6124379,192.7719603,1,286.1888618,232.1913953,1,329.9801743,254.9955053,0.999999881,376.8559289,236.5762346,1
11077,326.5576954,194.9732695,1,390.0343535,198.4111688,1,371.3890761,153.8361721,1,336.9173918,140.8914804,1,299.3118809,156.4333267,1,279.8715131,192.8043504,1,289.9268966,232.5182686,1,330.71299,253.6183335,1,376.2798629,237.0283166,1
11078,327.2744813,195.6856384,1,390.1542158,196.4580095,1,372.060136,156.3950701,1,338.9691082,141.7759666,1,301.0254834,155.1632791,1,279.8535564,192.7489247,1,289.1760201,231.4724479,1,330.0234766,252.6014538,1,375.8955324,235.3463719,1
11079,326.7020125,194.5341458,1,390.6340632,196.4916331,1,372.6295576,155.7910438,1,338.4435266,142.368453,1,301.6031013,154.979527,1,280.5488911,191.0012927,1,289.2599444,230.3242466,1,331.453912,252.2783721,1,375.6220539,235.1259146,1
11080,327.0528734,195.8808651,1,392.4161687,196.7715981,1,374.3186653,156.490653,1,339.6074399,141.5283775,1,302.4348967,155.4444647,1,280.6950512,193.1771078,1,289.7451258,230.9943662,1,331.8539968,253.1617076,1,377.9793854,236.1545883,1
11081,326.8111839,195.4915028,1,393.288271,197.3341242,1,374.252914,154.1423373,1,337.795779,139.6062946,1,301.0144923,154.3365798,1,279.4254212,191.8884041,1,288.069705,231.7916396,1,332.079559,254.9155266,0.999999762,378.9520769,238.0433106,1
11082,325.6831738,193.8822703,1,396.2054335,196.6516998,1,374.53772,151.7193525,1,338.1352029,138.16887,1,297.911468,154.7218075,1,278.4586017,191.5333953,1,287.2949221,232.1315913,1,331.4054493,256.2079639,0.999999642,381.1291311,238.4403372,1
11083,327.205205,194.0347595,1,397.9552635,197.2089441,1,376.7359624,151.2400365,1,339.029429,136.5460043,1,297.8297901,153.2434306,1,276.6533554,192.4810662,1,287.2714005,234.4578533,1,335.0356822,259.1247681,0.999999881,382.2761638,240.4515095,1
11084,325.6332948,194.1284842,1,401.2915325,196.6460056,1,378.977387,149.8494008,1,338.6929526,136.4547563,1,295.9924431,153.2626333,1,275.652093,190.4921656,1,284.8675894,233.9122224,1,332.5529719,258.1550372,0.999998212,384.5245743,238.5830319,1
11085,327.2206573,194.1701436,1,403.1345177,196.8510816,1,380.2579613,150.3314409,1,338.5127478,134.7317109,1,296.6056046,151.7248559,1,274.9163146,192.7243595,1,285.1873643,234.7324047,1,334.9947181,261.0335777,0.99999392,387.5832152,241.5209813,1
11086,326.8124917,194.4720553,1,404.1870271,197.1868831,1,382.797327,149.697108,1,341.5957048,132.8649878,1,296.2512345,151.3355017,1,275.4766622,191.6489329,1,283.1121678,234.8866105,1,331.0894814,260.9207712,0.999997318,388.1392771,241.3169236,1
11087,326.3649151,192.7802711,1,406.0892665,195.8969224,1,383.92032,148.7256895,1,344.5483232,131.8557787,1,295.4428139,150.7244852,1,274.6434749,189.1635551,1,283.5820718,233.586503,1,332.4995458,260.9399663,0.999999106,389.8191791,239.9049859,1
11088,324.6419022,192.3091397,1,406.1013048,195.0537498,1,382.9250588,147.9864841,1,340.8009638,130.8538876,1,294.1429811,151.1204479,1,274.0540633,189.1415901,1,282.9747598,234.9389691,1,335.4558754,263.3083093,0.999995232,388.7086151,241.4216642,1
11089,326.2379117,192.7158513,1,406.7835975,195.727904,1,384.7874241,147.6745128,1,341.5888437,130.9325967,1,293.9192448,150.6142001,1,273.6278324,189.4576178,1,283.2186441,233.8676138,1,335.8187509,264.0157547,0.999993682,390.6840215,241.2190924,1
11090,325.8482758,193.7483635,1,408.9535975,195.8343477,1,387.5189455,149.4290891,1,345.889986,130.5026784,1,294.9493859,151.1013937,1,275.1987052,191.0335062,1,283.8305169,235.3170757,1,336.1494851,263.733443,0.999974251,391.9461126,242.0283277,1
11091,327.2290227,193.2631874,1,408.8050494,196.3824665,1,385.8590431,148.0836304,1,344.3137951,129.6499186,1,293.5937004,151.3877921,1,275.1076285,189.7979298,1,283.771499,235.8421516,1,333.2024934,262.5764408,0.999991417,394.1863499,241.0570986,1
11092,327.2128899,192.7614155,1,408.9802022,195.6348409,1,385.633265,147.1900978,1,343.9325316,129.4372735,1,294.9719512,149.9155971,1,275.2810454,189.0339413,1,283.0232499,235.6676259,1,335.758697,263.7988627,0.999995589,393.6086071,240.8130789,1
11093,327.583029,192.9064207,1,409.0876379,195.1428148,1,387.5041963,147.9452391,1,345.5706768,131.0534401,1,293.7985439,151.9325759,1,275.070338,189.2549238,1,283.769298,234.8984094,1,332.6616368,261.9417758,0.999997854,391.9584103,241.8424816,1
